,binWidth_0_05_vISO_male_P45_nrxn,binWidth_0_05_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
original_firstorder_90Percentile,0.2861253264701471,0.697436744913129,-1.2854151715503446,0.06965016005066042,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_glszm_HighGrayLevelZoneEmphasis,0.10252723970944308,0.5184494136637706,-2.3381959690270424,0.10785401637711182,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_glszm_GrayLevelVariance,0.04378749817082093,0.4145182326796785,-3.2428446325165856,0.1422291581007369,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_glszm_GrayLevelNonUniformityNormalized,0.7030917506390276,0.36074382388293696,0.9627382722118757,0.139650503632059,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_glszm_GrayLevelNonUniformity,0.155044916739702,0.5779631901840491,-1.8982913851309287,0.059508106114743824,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_glrlm_ShortRunLowGrayLevelEmphasis,0.3318437863301954,0.7708680933643389,-1.2159797548786402,0.09485231160277485,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_glrlm_ShortRunHighGrayLevelEmphasis,0.19485724087408546,0.5287477021064431,-1.4401619455180998,0.11934273577143441,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_glrlm_ShortRunEmphasis,0.28657330597341957,0.6568998493379736,-1.1967692044522156,0.10650368466267142,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_glrlm_RunPercentage,0.2126366418889375,0.5329951902055093,-1.3257322882118938,0.15561513025751525,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_glrlm_RunEntropy,0.279741433193309,0.7372451491921039,-1.3980504741445778,0.050877338371965695,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_glrlm_LowGrayLevelRunEmphasis,0.7303082015441049,0.3538446315135121,1.045389401414533,0.09674271085046118,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_glrlm_LongRunLowGrayLevelEmphasis,0.64419362115778,0.21159963893941613,1.6061572094142071,0.07587160715832944,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_glrlm_LongRunHighGrayLevelEmphasis,0.5964606203394511,0.18110307484064672,1.719615849969063,0.10007171081369721,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_glrlm_LongRunEmphasis,0.6392634868240634,0.21081703550204792,1.6004192413510694,0.0786575992892238,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_glrlm_HighGrayLevelRunEmphasis,0.19110884517199955,0.5419420058107962,-1.5037439217176862,0.10393032161133185,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_gldm_SmallDependenceHighGrayLevelEmphasis,0.04812775390959835,0.43333402052757003,-3.17053850492694,0.1155713379898018,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_glszm_LargeAreaEmphasis,0.5572457743962513,0.14227386615415116,1.9696430895302948,0.0611864151290083,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_glszm_LargeAreaHighGrayLevelEmphasis,0.5537666830856356,0.12197582315541458,2.182683038419338,0.053141290387251995,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_glszm_LargeAreaLowGrayLevelEmphasis,0.5577160230199801,0.14641332479426034,1.9294838632954867,0.06370920068888015,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_glszm_SizeZoneNonUniformity,0.0669642857142857,0.5199663865546217,-2.9569545942031907,0.08712801636463043,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_gldm_SmallDependenceEmphasis,0.12178751854836879,0.5128275039247974,-2.0741073530054464,0.07920389684355449,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_gldm_LowGrayLevelEmphasis,0.8284321942960535,0.48459313260767195,0.773609660413087,0.13387130408078834,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_gldm_LargeDependenceLowGrayLevelEmphasis,0.7904717924870641,0.4440329371419294,0.8320472860983658,0.13117485789206468,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_gldm_LargeDependenceHighGrayLevelEmphasis,0.2902308869889578,0.6734027101523427,-1.214268465142806,0.11310381018198423,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_gldm_LargeDependenceEmphasis,0.7774984039506913,0.4534305671608158,0.7779580627766604,0.15256660990708612,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_gldm_HighGrayLevelEmphasis,0.1322906867356538,0.4514267795547194,-1.7707805052118095,0.1502110783002669,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_gldm_GrayLevelVariance,0.15259050339987446,0.49935369566927496,-1.7103968708778585,0.11976542543088291,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
original_glrlm_GrayLevelNonUniformityNormalized,0.6511167163582253,0.22923141637147867,1.5061113975314198,0.07536137788672409,0.1871368461459681,r_amygdala,male_P45_nrxn,male_P45_control
