,binWidth_0_25_NDI_male_P45_nrxn,binWidth_0_25_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HHL_glrlm_GrayLevelNonUniformityNormalized,0.9291079308250687,0.6354274850925321,0.548118704127762,0.19662122242290028,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_Idn,0.0316240776410428,0.4095689456427955,-3.6950110240058742,0.20704218468346083,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_InverseVariance,0.1664086456795424,0.45777397132023623,-1.4599050447438793,0.20372975174534536,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_JointAverage,0.008605824463159328,0.40813264119926984,-5.56758087402595,0.18561872831348925,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_MCC,0.29846776772626904,0.5839217108776736,-0.9681998134906666,0.22111206878531497,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_SumAverage,0.00860582446315944,0.40813264119926956,-5.56758087402593,0.18561872831348952,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.0119728356540236,0.4022554943231908,-5.070275339875527,0.19934392551329855,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_GrayLevelVariance,0.019229770459290307,0.3214135082863777,-4.0630171166906415,0.2154916046773384,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,0.002432225645935787,0.40188175410110005,-7.368350189856209,0.19155808892712042,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis,0.011843199987646602,0.40714934470669284,-5.103427230885492,0.1815496941575123,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.9640742032671585,0.5683463976112774,0.7623736964207014,0.17575936223985658,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.9945343003604004,0.5948821145338662,0.7414173253330336,0.18975828386339397,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_RunLengthNonUniformity,0.19045524640037215,0.4718472972752096,-1.308868009606518,0.23088539463915003,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_RunPercentage,0.18419471153846345,0.46346153846153015,-1.331217977651777,0.23518759605488412,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_ShortRunEmphasis,0.36255395275029656,0.6753375630097537,-0.8974131010959334,0.22320869851115235,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_ShortRunHighGrayLevelEmphasis,0.004896540093497742,0.4001203882806573,-6.352527635803962,0.19526410221977022,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_ShortRunLowGrayLevelEmphasis,0.9810783188200403,0.5946410821432122,0.7223491718280559,0.20288829449569096,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.875,0.5,0.8073549220576041,0.1704706607870538,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_GrayLevelVariance,0.03125,0.425,-3.765534746362977,0.1837280312812767,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,0.09375,0.475,-2.341036917835067,0.17206742261091718,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,0.16669110520454425,0.5367640395879058,-1.6871108988733006,0.15688271845819532,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.7890625,0.43125,0.8716151208609879,0.18395625960082151,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_HighGrayLevelEmphasis,0.006335240901925859,0.40535604139538073,-5.999646354933662,0.18717102305584213,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.016366049369276464,0.4094269267314813,-4.644827972888288,0.18209888018344433,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.954746850232118,0.5481482163896793,0.8005522122436883,0.15243075655524438,0.5683700237993033,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
