,binWidth_0_1_vISO_male_P45_nrxn,binWidth_0_1_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLH_glrlm_GrayLevelNonUniformityNormalized,0.8499638525847564,0.44131218720918247,0.9456018982539853,0.05806127690817804,0.10908649406207237,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_Idn,0.261031519025293,0.7885558377072854,-1.5949888961871026,0.03291561583398462,0.10908649406207237,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_Imc2,0.21085696052712788,0.6195953113335103,-1.5550615801393637,0.05545025598220345,0.10908649406207237,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_ZoneVariance,0.6624237963538906,0.19212930515704835,1.7856769123134095,0.018470731490110345,0.10908649406207237,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_JointAverage,0.18903513553561135,0.5977335084293335,-1.6608480114276443,0.03409615143269215,0.10908649406207237,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_JointEntropy,0.15992008254375079,0.5788667041779967,-1.855880054755528,0.05589948090865192,0.10908649406207237,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_ZonePercentage,0.21186440677966115,0.688135593220339,-1.6995516325230884,0.021495499829586533,0.10908649406207237,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_SumAverage,0.18903513553561146,0.5977335084293334,-1.6608480114276432,0.03409615143269226,0.10908649406207237,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_SumSquares,0.09539797935277994,0.5180331145790428,-2.4410137096232174,0.045936898489868226,0.10908649406207237,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.16578873029427638,0.618537958367644,-1.899516191980007,0.024912942218159147,0.10908649406207237,l_hippocampus,male_P45_nrxn,male_P45_control
