,binWidth_0_05_NDI_male_P45_nrxn,binWidth_0_05_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,0.3516224847967311,0.6670138649189694,-0.9236894225944791,0.18611342595787356,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_GrayLevelNonUniformity,0.3054052655821313,0.6545916970955188,-1.0998703669358147,0.12240517910517748,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_DependenceVariance,0.180409223651323,0.6023765694888804,-1.7393925548040312,0.055433984273168896,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_JointAverage,0.4071089427699142,0.1309620494723613,1.6362661084701773,0.20173340540102083,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_JointEnergy,0.2235263873858385,0.5798467872160045,-1.3752265953832108,0.1047255216502673,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_JointEntropy,0.57796701812341,0.2603548775807889,1.150507732268491,0.15475766342635786,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_DependenceNonUniformityNormalized,0.5216906942339827,0.161341271314858,1.6930791701827916,0.08935623999146781,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_MaximumProbability,0.17188342789971578,0.6492564387002107,-1.9173579618169974,0.03747425150848877,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_SumAverage,0.40710894276991416,0.13096204947236126,1.6362661084701775,0.20173340540102064,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_SumEntropy,0.5885333074804953,0.25074874714885687,1.2308815730064504,0.16080319022883446,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_SumSquares,0.473838146940621,0.1167007347079498,2.0215807054576844,0.12068958980585978,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_GrayLevelNonUniformity,0.4086096419128379,0.7233457630176532,-0.823962180168506,0.21262315706294946,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_GrayLevelVariance,0.47817881640680654,0.14840338245355594,1.6880262445920533,0.1438636225634238,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_HighGrayLevelRunEmphasis,0.37249176560857283,0.08731321384967237,2.0929366225932666,0.1915877917777048,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_LongRunEmphasis,0.2545901264601507,0.6186357606897465,-1.2809137622927451,0.09772155032291482,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_DependenceNonUniformity,0.5216906942339827,0.16134127131485798,1.6930791701827919,0.08935623999146786,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_ZoneVariance,0.19510127166634397,0.4622414353887569,-1.244423407556985,0.22262225026986962,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_ZonePercentage,0.4070576540755467,0.14671968190854867,1.4721707304679754,0.21121503769997269,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_SizeZoneNonUniformity,0.3814349634541382,0.11990939319872865,1.6694924135409213,0.21606851749905268,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunLengthNonUniformity,0.6068532846106909,0.2776706128078765,1.1279732686398343,0.11901843170698982,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,0.6163098054261726,0.30136593504881193,1.0321393935547982,0.13592728646695487,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunPercentage,0.6581315550951697,0.312443351029393,1.0747813566196427,0.10554106717487383,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunVariance,0.2271736912719694,0.6260441007078004,-1.462468521520258,0.08061647620097434,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_ShortRunEmphasis,0.64721757110742,0.33610416728094317,0.9453423451637396,0.1432518108966928,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0.37177678400794867,0.08496724516118984,2.129457987284665,0.18925914115799852,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,0.1573023314534449,0.45163490080353574,-1.5216169231785481,0.16479290075316108,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Idn,0.3136878509074794,0.7136573428291904,-1.1859018865364308,0.05321088095620107,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_GrayLevelNonUniformity,0.48879589719532535,0.15396462563186897,1.666633255182279,0.08438067331194428,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Idmn,0.35508634661972494,0.7305183264995179,-1.0407505778056159,0.0772694624057268,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Id,0.41126872696494127,0.7381750268113038,-0.8438815577008472,0.11495663425749285,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_90Percentile,0.44342811082148736,0.10358741488936403,2.097851494956553,0.13588422641854794,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Energy,0.38986801137764837,0.07413042204911979,2.3948481563749544,0.15886938117891652,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Entropy,0.5873806049236145,0.2570266551790671,1.1923776460700535,0.16592421556952508,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_InterquartileRange,0.5488770962492163,0.15169128182145356,1.8553449675319977,0.06650598386182656,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Kurtosis,0.15455774349989687,0.6361702229324055,-2.0412669090823403,0.04154974942698784,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_SmallDependenceEmphasis,0.44980834195733366,0.17256155639563148,1.382199323119925,0.17707586347939958,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_MeanAbsoluteDeviation,0.5407384303476717,0.17315908189131288,1.642832836226217,0.10727860581170286,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Mean,0.40238275737459284,0.08648417566635729,2.2180603984133067,0.15914106007621767,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Median,0.3872964825892564,0.06657305324661786,2.54042815757525,0.1636822814175299,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Minimum,0.6285440356866401,0.35040601375179997,0.8429862881232835,0.2065507341151827,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_LargeDependenceEmphasis,0.2672637789258093,0.6527420291627182,-1.2882486066740355,0.08767229952078541,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,0.5522679184984779,0.1571252399906709,1.813453374816167,0.0742062735171387,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_RootMeanSquared,0.406349334141759,0.0889883968697851,2.1910313886804893,0.15704013904522524,0.34369750918857067,r_amygdala,male_P45_nrxn,male_P45_control
