,binWidth_0_05_NDI_male_P45_nrxn,binWidth_0_05_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.6860802401454952,0.3222045526498143,1.0904004368689233,0.05789277338457425,0.6789364804452903,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,0.9155253507789256,0.4955207534092841,0.8856543529580939,0.07387191886342571,0.6789364804452903,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_Idn,0.21107399752124678,0.6127491635405896,-1.5375477475176194,0.02800336254540151,0.6789364804452903,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_Idmn,0.2814401319118218,0.6884443094695968,-1.2905118906029036,0.022167771460743717,0.6789364804452903,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,0.8492769900742636,0.4392436892275319,0.9512136041062655,0.058010036623392186,0.6789364804452903,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.704678873302833,0.33592250707364135,1.0688375013336555,0.06012183863288227,0.6789364804452903,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Skewness,0.9126109934156861,0.48082147339581116,0.9244987047817942,0.06233531695539121,0.6789364804452903,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0.7366625273054124,0.37182672844375547,0.9863733763214733,0.0771518727778739,0.6789364804452903,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_LowGrayLevelEmphasis,0.92325046880672,0.5002977974357201,0.8839349891301955,0.07382322373178482,0.6789364804452903,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Kurtosis,0.15365761150322788,0.6962460182505781,-2.1798779385829663,0.021265789822291645,0.6789364804452903,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,0.06504677403713216,0.4098660321792734,-2.6556030168886795,0.11490895404771685,0.7045993335517862,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.08156044595306636,0.42690553484740945,-2.3879752985048537,0.10822043529135911,0.7045993335517862,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_HighGrayLevelEmphasis,0.004612624584717548,0.323261926910299,-6.130971911564992,0.17471970886907529,0.7045993335517862,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.08271550409902953,0.39866971346162805,-2.2689643324463487,0.13704741316138835,0.7045993335517862,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_HighGrayLevelRunEmphasis,0.005314568287072677,0.3228418337049268,-5.924731220766592,0.17614983338794654,0.7045993335517862,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_JointAverage,0.002703748790594984,0.34966149730734186,-7.014854018499653,0.1453729368413131,0.7045993335517862,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_Autocorrelation,0.0019219140217715258,0.32261037830601313,-7.391105242663749,0.1723604094286803,0.7045993335517862,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_ClusterShade,0.836339242627949,0.4997188989728606,0.7429714778630475,0.11109587302671896,0.7045993335517862,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_MCC,0.17033664109360946,0.45697140694023275,-1.4237150911959637,0.1486487000375117,0.7045993335517862,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_SumAverage,0.0027037487905950397,0.34966149730734186,-7.014854018499624,0.14537293684131308,0.7045993335517862,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Minimum,0.9447054580092855,0.6149440485292361,0.6194094423789871,0.1273260054892435,0.7045993335517862,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
