,binWidth_0_075_NDI_male_P45_nrxn,binWidth_0_075_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLH_firstorder_10Percentile,0.2017592710683631,0.5323574514439229,-1.3997603002562418,0.17324299483748515,0.4186276770770938,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_MaximumProbability,0.28693815688667135,0.6746278466104829,-1.2333520400026834,0.05010014715678636,0.4186276770770938,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_SumAverage,0.2506231849552393,0.7951063721046328,-1.665627998659372,0.1268984283092509,0.4186276770770938,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_HighGrayLevelRunEmphasis,0.25437530698380734,0.7836168100076396,-1.6231897159281905,0.13309256118709073,0.4186276770770938,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_LongRunEmphasis,0.2894965075855285,0.6775729299996502,-1.2268302941043676,0.0887221149580315,0.4186276770770938,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,0.2225207082212623,0.7608565275661519,-1.773684832290394,0.0694386822253382,0.4186276770770938,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,0.6672235452874654,0.2568275340871987,1.3773703202776837,0.19722211524003225,0.4186276770770938,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,0.720246107762881,0.1917195257606385,1.9094926826189662,0.10476381422576055,0.4186276770770938,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_RunLengthNonUniformity,0.6673324908537372,0.3819954852725722,0.8048501595578931,0.23032316996161722,0.4186276770770938,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,0.6703839292813316,0.38177161021252354,0.8122777413725584,0.2131195708256029,0.4186276770770938,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_RunPercentage,0.6893363981611031,0.37429542274635563,0.8810307884876175,0.1881505303763922,0.4186276770770938,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_RunVariance,0.2582487137163749,0.6710507335051853,-1.3776606794020507,0.062194962636531535,0.4186276770770938,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_ShortRunEmphasis,0.6725071497763428,0.38809753426119614,0.793130338664624,0.21355761924682232,0.4186276770770938,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_ShortRunHighGrayLevelEmphasis,0.2806439605600016,0.7367065581124367,-1.392349072527076,0.1683081619833356,0.4186276770770938,r_hippocampus,male_P45_nrxn,male_P45_control
