,binWidth_0_25_vISO_male_P45_nrxn,binWidth_0_25_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLH_firstorder_10Percentile,0.6311075963555527,0.1846090186034266,1.7734129546632953,0.02786745125047066,0.21552905684722848,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Variance,0.22464846584651885,0.7083521485938118,-1.6567975472693515,0.016771998748308745,0.21552905684722848,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_TotalEnergy,0.2246521325427413,0.7083832086214099,-1.6568372582139383,0.016770309294149903,0.21552905684722848,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_RootMeanSquared,0.3189928454243429,0.7763020360251549,-1.2830940046860944,0.019946979066391035,0.21552905684722848,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_RobustMeanAbsoluteDeviation,0.2952052660514273,0.7550102887510426,-1.3547778473073926,0.029870555735387515,0.21552905684722848,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Range,0.06710809258354328,0.5420486392221913,-3.013863656576818,0.019738101570155986,0.21552905684722848,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_SumEntropy,0.7880411356428496,0.25843895101917835,1.6084474157428466,0.012123149195937271,0.21552905684722848,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Minimum,0.8670068933836904,0.4120152778842245,1.0733456292628922,0.02349407697338563,0.21552905684722848,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Maximum,0.02297283685427931,0.5045868422731775,-4.457101659357289,0.023357495216937328,0.21552905684722848,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_InterquartileRange,0.27649012255553734,0.7466218067088004,-1.4331497043312316,0.029198409204836497,0.21552905684722848,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Energy,0.22465213254274127,0.7083832086214098,-1.6568372582139381,0.016770309294149945,0.21552905684722848,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_90Percentile,0.36150742973736805,0.7962358120150156,-1.1391704625745065,0.03183951976152239,0.21552905684722848,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_MeanAbsoluteDeviation,0.32180659435287806,0.7686651219910619,-1.2561613183948122,0.0266248779452088,0.21552905684722848,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Median,0.052258286601582334,0.528138446377309,-3.337184438951553,0.057714765125920685,0.3304072142475865,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_GrayLevelVariance,1.0,0.4,1.3219280948873624,0.06758329382336997,0.3304072142475865,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
