,binWidth_0_25_NDI_male_P45_nrxn,binWidth_0_25_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LHL_glcm_MaximumProbability,0.7642922067217981,0.18097702013568692,2.078317799376699,0.003189056681489798,0.14031849398555113,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Median,0.16202378915722218,0.7619621216982291,-2.233513628436074,0.0016841041674217454,0.14031849398555113,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_SmallDependenceEmphasis,0.19246056608182194,0.7440489369609157,-1.9508346349224468,0.010032097074410844,0.2718886072884455,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Mean,0.17935502498700617,0.7044241880903335,-1.9736262825798714,0.012358573058565706,0.2718886072884455,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Kurtosis,0.16875748519833578,0.6957535776122752,-2.043624928032186,0.0178501358003682,0.3141623900864803,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_10Percentile,0.25085737277034703,0.6722013316524041,-1.4220260607263377,0.0286717435638584,0.3153891792024424,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_ShortRunEmphasis,0.287553377034782,0.7508988781777525,-1.3847888555253285,0.025555983051692426,0.3153891792024424,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_ClusterShade,0.8634476755275449,0.3466897506078551,1.3164635679139138,0.023343605938770936,0.3153891792024424,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_ClusterProminence,0.8280509500217672,0.2935788996979582,1.4959712580136038,0.0401458781515807,0.3925374752599002,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_GrayLevelNonUniformity,0.6630469010484035,0.2927944281850614,1.1792228242005247,0.08412818826969923,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_RunEntropy,0.6916418222368836,0.28734944549345587,1.2672188434176572,0.11108781904547554,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_RunLengthNonUniformityNormalized,0.26961402986080163,0.711738771574366,-1.4004522563626083,0.07764453694107971,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_RunPercentage,0.29917757636790654,0.7182275931520635,-1.2634390321275468,0.11613892844095952,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Idm,0.701159189431344,0.28448807661913805,1.301373839315982,0.11833442462391047,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Id,0.7018166920689453,0.2834177361471461,1.3081642170812955,0.11690592613500152,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_SumEntropy,0.7394439747280614,0.32891105349329164,1.1687433504673814,0.09603985812081663,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_DifferenceAverage,0.29895022213536393,0.7138148425951499,-1.2556446172531837,0.11998742414915892,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Correlation,0.7105173022069944,0.30055280294758335,1.2412513071167903,0.11605448604348878,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Contrast,0.2994831290932476,0.7055489326355868,-1.2362714095860432,0.12850424366363936,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_InverseVariance,0.29566282377238373,0.721038086623657,-1.286122614999328,0.11131410179652101,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_RunLengthNonUniformity,0.24107472982895528,0.7003396903149077,-1.538574420300033,0.08852612006133814,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_ClusterTendency,0.7243690070080184,0.30796525103377237,1.233957245200042,0.10233154064342333,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_GrayLevelNonUniformity,0.2751703079505141,0.715659428685474,-1.378948388926635,0.09394764054093217,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_InterquartileRange,0.8325263243964267,0.4280761395691613,0.9596284670222028,0.05550314987187613,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_MeanAbsoluteDeviation,0.7135617206735684,0.34620185732487807,1.043424758752199,0.07763628943304166,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_RootMeanSquared,0.6346357307399562,0.3176166819015177,0.9986420611010428,0.13946237713447093,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation,0.8040407163318221,0.40506487859768275,0.9891155601345871,0.05379729826824279,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_TotalEnergy,0.6049672667309371,0.29329590435740743,1.0445001587168685,0.14286586511958127,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Uniformity,0.6630469010484035,0.2927944281850614,1.1792228242005247,0.08412818826966871,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Variance,0.6064686435850792,0.29108345574209504,1.0590002116230708,0.13654531300412714,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Energy,0.6049672667309374,0.2932959043574076,1.0445001587168685,0.14286586511958124,0.4055547138878436,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_90Percentile,0.6790198214403061,0.3796694003129096,0.8387099604077188,0.1614121210758063,0.4438833329584673,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_JointEnergy,0.5223936351630059,0.24885322676864519,1.0698422252960837,0.18369529097968906,0.4757769378390537,l_hippocampus,male_P45_nrxn,male_P45_control
