,binWidth_0_1_NDI_male_P45_nrxn,binWidth_0_1_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,0.6283207869115728,0.15586097035485613,2.0112416065830776,0.006899251785570083,0.6071341571301673,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_LargeAreaHighGrayLevelEmphasis,0.2306005399688702,0.7755028777050244,-1.7497362435914348,0.023390370728255835,0.6861175413621712,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_Correlation,0.2100642770997574,0.7073412116327228,-1.7515754766264515,0.020015459549165088,0.6861175413621712,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_10Percentile,0.5716787017481808,0.4637972587976151,0.30171024957420123,0.7171959981559818,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_LargeAreaEmphasis,0.3864484845971322,0.6931045021217541,-0.8427967807057224,0.24766351060334368,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,0.287227308986231,0.3611586550133527,-0.3304398201837765,0.7372569182414439,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_GrayLevelVariance,0.20921759995289424,0.3624236285918273,-0.7926727963635264,0.49475013306470705,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_GrayLevelNonUniformity,0.70682261208577,0.28090489381348116,1.331266435393906,0.12681463030412787,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,0.9346793175042823,0.7161999272914594,0.3841090982556084,0.3198548503251328,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis,0.011680788165164324,0.20572597488003203,-4.138514430512336,0.4174427987529026,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_ShortRunEmphasis,0.3063572043165763,0.25623390391167505,0.25775339790668444,0.8433764718426334,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_RunPercentage,0.26585014409222474,0.2403458213256556,0.14550152750308262,0.9117606869019403,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_RunLengthNonUniformityNormalized,0.39036829500265746,0.2971349877122904,0.393717391767772,0.6835389841759416,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_RunLengthNonUniformity,0.46999793028880354,0.3201088136760866,0.5540920039712047,0.5066046263349533,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_RunEntropy,0.2899230224177938,0.250705107005799,0.20967851553237432,0.8670609465052429,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,0.9674718825174384,0.7627401777797808,0.3430280364934959,0.37586519024035303,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis,0.9620782689174263,0.7770001612426501,0.30823936976475136,0.42936852911202306,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,0.03242674216111413,0.21819694843681536,-2.7503749331980107,0.4301712305744244,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_LongRunEmphasis,0.7367875037770331,0.5843686088703635,0.3343699114384816,0.4980531263634449,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_RunVariance,0.6744299956371327,0.5729866950880336,0.2351670627584053,0.6982854731565984,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_LargeAreaLowGrayLevelEmphasis,0.5430838048103468,0.7195502262984637,-0.4059205523944589,0.46983125801422454,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_LowGrayLevelZoneEmphasis,0.5545533850515625,0.4786328356232669,0.21240697723027058,0.7348274759588255,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_SizeZoneNonUniformity,0.47097097097097096,0.31560297139244503,0.5775273514779241,0.4597196536389003,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_SmallDependenceEmphasis,0.4433190543605521,0.29851233194380145,0.5705548401370923,0.5394339738297526,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_LowGrayLevelEmphasis,0.9842950429778068,0.7867332833870891,0.3232162097446398,0.4053902548410279,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_LargeDependenceLowGrayLevelEmphasis,0.9471880226403292,0.7918207059549489,0.25847704389742077,0.5121675587323822,0.9713363823125891,l_amygdala,male_P45_nrxn,male_P45_control
