,binWidth_0_25_ODI_male_P45_nrxn,binWidth_0_25_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLH_glszm_LargeAreaLowGrayLevelEmphasis,0.24683173847293044,0.9156079861831913,-1.8912021334293967,0.010986596279962735,0.12874846795909525,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_LargeAreaEmphasis,0.24941339160975623,0.9977328719227458,-2.000114678165532,0.01115152508582918,0.12874846795909525,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.2667998910507871,0.9460201817593944,-1.8261128839902274,0.012588994294242331,0.12874846795909525,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0.31756756756756754,1.0,-1.6548645139513125,0.013318807030251232,0.12874846795909525,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,0.25,1.0,-2.0,0.011201432554090134,0.12874846795909525,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_SmallAreaEmphasis,0.7499999999844282,4.1854213069176234e-11,34.06079869185385,0.011201432556992536,0.12874846795909525,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_ZonePercentage,0.75,0.0,inf,0.011201432554090134,0.12874846795909525,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_ZoneVariance,0.7495956705692235,0.0010863686186111097,9.430455099354832,0.011277608673889137,0.12874846795909525,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_ZoneEntropy,0.75,0.0,inf,0.011201432554090134,0.12874846795909525,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,0.6111111103225565,3.1543964299819854e-10,30.851423581431487,0.02388202461366521,0.20777361413888734,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.6914494662373003,0.2368258754430279,1.5457971000634194,0.0294345796954365,0.23280076668208866,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.47222221090655075,4.286034531137374e-09,26.715247185854004,0.0341183950863595,0.24735836437610637,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_HighGrayLevelZoneEmphasis,0.5576923076923077,0.0,inf,0.04441785487257645,0.29725795183955006,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Minimum,0.9036472467181365,0.45752318964755717,0.9819148347347372,0.05839515944656179,0.36288420513220543,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_RunLengthNonUniformity,0.8154486815713122,0.5348306450970934,0.6085119546861399,0.21125739676560054,0.3953149794664838,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
