,binWidth_0_075_NDI_male_P45_nrxn,binWidth_0_075_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLH_firstorder_10Percentile,0.6097454716837053,0.5773739243451218,0.07870118547039408,0.8888029219890022,0.9900975119698194,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.3585923612804444,0.5597071300220027,-0.6423273698142801,0.43231271031657015,0.9900975119698194,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_LargeAreaEmphasis,0.609767820170304,0.5083692232617787,0.26238332366087874,0.7131753511503315,0.9900975119698194,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.22823171329906602,0.46204022875720996,-1.017519197969992,0.3606399445609172,0.9900975119698194,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_GrayLevelVariance,0.35982463006301457,0.4494016010348316,-0.32071132154779475,0.6992599750241562,0.9900975119698194,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.5631293174610069,0.5937753314314328,-0.076450895405584,0.9105179180703222,0.9900975119698194,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_GrayLevelNonUniformity,0.4242635806365151,0.564878686419345,-0.4129802259716391,0.5687358132245286,0.9900975119698194,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis,0.636513457770572,0.4709605543627263,0.43458478632900377,0.5494376709702201,0.9900975119698194,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_ShortRunHighGrayLevelEmphasis,0.14988647119317175,0.3629350155110549,-1.2758410819354833,0.3730787967415324,0.9900975119698194,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.5828984066813208,0.4529929736931292,0.36375578511122897,0.6296218749692933,0.9900975119698194,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_ShortRunEmphasis,0.4077004276963989,0.39126121958561094,0.05937734773427965,0.951368048714937,0.9900975119698194,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunPercentage,0.33365758754863784,0.32284602556976016,0.047522045122030315,0.9698693495525792,0.9900975119698194,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0.383280462351721,0.35559588694312794,0.10816182180833848,0.9208007767336777,0.9900975119698194,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunLengthNonUniformity,0.3515857727939923,0.3240425822528893,0.11769328251825079,0.9244548072087968,0.9900975119698194,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunEntropy,0.588218996501559,0.5834449263624808,0.011756895978490318,0.9835295620383755,0.9900975119698194,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_LowGrayLevelRunEmphasis,0.6457317371827874,0.4820908986324669,0.4216297426692771,0.5559918234603325,0.9900975119698194,l_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis,0.6758290148644085,0.5083823258449534,0.41074441475380014,0.567123038415015,0.9900975119698194,l_amygdala,male_P45_nrxn,male_P45_control
